files,EPI,SMP_start,SMP_stop,EPI_1,SMP_start_1,SMP_stop_1,EPI_2,SMP_start_2,SMP_stop_2
s_359,PE,27662,30410,CPE,30411,30655,PE,30656,58732
s_359,CPE,30411,30655,PE,30656,58732,CPE,58733,58805
s_359,PE,30656,58732,CPE,58733,58805,PE,58806,62135
s_359,CPE,58733,58805,PE,58806,62135,CPE,62136,62249
s_359,PE,58806,62135,CPE,62136,62249,PE,62250,67020
s_359,CPE,62136,62249,PE,62250,67020,CPE,67021,68724
s_359,PE,62250,67020,CPE,67021,68724,PE,68725,73725
s_359,CPE,67021,68724,PE,68725,73725,CPE,73726,73754
s_359,PE,68725,73725,CPE,73726,73754,PE,73755,76361
s_359,CPE,73726,73754,PE,73755,76361,CPE,76362,76419
s_359,PE,73755,76361,CPE,76362,76419,PE,76420,107585
s_359,CPE,76362,76419,PE,76420,107585,CPE,107586,107630
s_359,PE,76420,107585,CPE,107586,107630,PE,107631,121388
s_359,CPE,107586,107630,PE,107631,121388,CPE,121389,126829
s_359,PE,107631,121388,CPE,121389,126829,PE,126830,142909
s_359,CPE,121389,126829,PE,126830,142909,CPE,142910,146546
s_359,PE,126830,142909,CPE,142910,146546,PE,146547,149467
s_359,CPE,142910,146546,PE,146547,149467,CPE,149468,153548
s_359,PE,146547,149467,CPE,149468,153548,PE,153549,156791
s_359,CPE,149468,153548,PE,153549,156791,CPE,156792,160746
s_359,PE,153549,156791,CPE,156792,160746,PE,160747,164373
s_359,CPE,156792,160746,PE,160747,164373,CPE,164374,168034
s_359,PE,160747,164373,CPE,164374,168034,PE,168035,171312
s_359,CPE,164374,168034,PE,168035,171312,CPE,171313,176424
s_359,PE,168035,171312,CPE,171313,176424,PE,176425,183394
s_359,CPE,171313,176424,PE,176425,183394,CPE,183395,187575
s_359,PE,176425,183394,CPE,183395,187575,PE,187576,190227
s_359,CPE,183395,187575,PE,187576,190227,CPE,190228,194630
s_359,PE,187576,190227,CPE,190228,194630,PE,194631,197724
s_359,CPE,190228,194630,PE,194631,197724,CPE,197725,201968
s_359,PE,194631,197724,CPE,197725,201968,PE,201969,205045
s_359,CPE,197725,201968,PE,201969,205045,CPE,205046,209296
s_359,PE,201969,205045,CPE,205046,209296,PE,209297,212151
s_359,CPE,205046,209296,PE,209297,212151,CPE,212152,212405
s_359,PE,209297,212151,CPE,212152,212405,PE,212406,228196
s_359,CPE,212152,212405,PE,212406,228196,CPE,228197,232474
s_359,PE,212406,228196,CPE,228197,232474,PE,232475,235507
s_359,CPE,228197,232474,PE,232475,235507,CPE,235508,239805
s_359,PE,232475,235507,CPE,235508,239805,PE,239806,242972
s_359,CPE,235508,239805,PE,239806,242972,CPE,242973,247293
s_359,PE,239806,242972,CPE,242973,247293,PE,247294,250296
s_359,CPE,242973,247293,PE,247294,250296,CPE,250297,250500
s_359,PE,247294,250296,CPE,250297,250500,cpe,250501,254654
s_359,CPE,250297,250500,cpe,250501,254654,pe,254655,257665
s_359,cpe,250501,254654,pe,254655,257665,cpe,257666,262027
s_359,pe,254655,257665,cpe,257666,262027,pe,262028,265307
s_359,cpe,257666,262027,pe,262028,265307,cpe,265308,269696
s_359,pe,262028,265307,cpe,265308,269696,pe,269697,272582
s_359,cpe,265308,269696,pe,269697,272582,cpe,272583,276957
s_359,pe,269697,272582,cpe,272583,276957,pe,276958,279868
s_359,cpe,272583,276957,pe,276958,279868,cpe,279869,280761
s_359,pe,276958,279868,cpe,279869,280761,CPE,280762,280820
s_359,cpe,279869,280761,CPE,280762,280820,cpe,280821,284607
s_359,CPE,280762,280820,cpe,280821,284607,pe,284608,288318
s_359,cpe,280821,284607,pe,284608,288318,cpe,288319,292870
s_359,pe,284608,288318,cpe,288319,292870,pe,292871,296067
s_359,cpe,288319,292870,pe,292871,296067,cpe,296068,300559
s_359,pe,292871,296067,cpe,296068,300559,pe,300560,303239
s_359,cpe,296068,300559,pe,300560,303239,cpe,303240,307603
s_359,pe,300560,303239,cpe,303240,307603,pe,307604,310857
s_359,cpe,303240,307603,pe,307604,310857,cpe,310858,315368
s_359,pe,307604,310857,cpe,310858,315368,pe,315369,332576
s_359,cpe,310858,315368,pe,315369,332576,cpe,332577,336611
s_359,pe,315369,332576,cpe,332577,336611,cas,336612,337354
s_359,cpe,332577,336611,cas,336612,337354,as,337355,340949
s_359,cas,336612,337354,as,337355,340949,cas,340950,345230
s_359,as,337355,340949,cas,340950,345230,as,345231,349878
s_359,cas,340950,345230,as,345231,349878,cas,349879,351928
s_359,as,345231,349878,cas,349879,351928,cpe,351929,356641
s_359,cas,349879,351928,cpe,351929,356641,pe,356642,358233
s_359,cpe,351929,356641,pe,356642,358233,cpe,358234,363476
s_359,pe,356642,358233,cpe,358234,363476,pe,363477,366787
s_359,cpe,358234,363476,pe,363477,366787,cpe,366788,370985
s_359,pe,363477,366787,cpe,366788,370985,pe,370986,374734
s_359,cpe,366788,370985,pe,370986,374734,cpe,374735,379339
s_359,pe,370986,374734,cpe,374735,379339,pe,379340,382613
s_359,cpe,374735,379339,pe,379340,382613,cpe,382614,387204
s_359,pe,379340,382613,cpe,382614,387204,pe,387205,389790
s_359,cpe,382614,387204,pe,387205,389790,cpe,389791,394811
s_359,pe,387205,389790,cpe,389791,394811,pe,394812,398282
s_359,cpe,389791,394811,pe,394812,398282,cpe,398283,402893
s_359,pe,394812,398282,cpe,398283,402893,pe,402894,406576
s_359,cpe,398283,402893,pe,402894,406576,cpe,406577,411566
s_359,pe,402894,406576,cpe,406577,411566,pe,411567,412081
s_359,cpe,406577,411566,pe,411567,412081,as,412082,414532
s_359,pe,411567,412081,as,412082,414532,cas,414533,419356
s_359,as,412082,414532,cas,414533,419356,as,419357,426794
s_359,cas,414533,419356,as,419357,426794,cas,426795,427530
s_359,as,419357,426794,cas,426795,427530,cpe,427531,430529
s_359,cas,426795,427530,cpe,427531,430529,pe,430530,441115
s_359,cpe,427531,430529,pe,430530,441115,cpe,441116,444212
s_359,pe,430530,441115,cpe,441116,444212,pe,444213,447845
s_359,cpe,441116,444212,pe,444213,447845,cpe,447846,450620
s_359,pe,444213,447845,cpe,447846,450620,pe,450621,460646
s_359,cpe,447846,450620,pe,450621,460646,cpe,460647,493142
s_359,pe,450621,460646,cpe,460647,493142,pe,493143,502469
s_359,cpe,460647,493142,pe,493143,502469,cpe,502470,563321
s_359,pe,493143,502469,cpe,502470,563321,pe,563322,588497
s_359,cpe,502470,563321,pe,563322,588497,cpe,588498,588542
s_359,pe,563322,588497,cpe,588498,588542,pe,588543,595000
s_359,cpe,588498,588542,pe,588543,595000,un,1,1195
s_359,pe,588543,595000,un,1,1195,dfb,1196,2039
s_360,un,1,1195,dfb,1196,2039,un,2040,3038
s_360,dfb,1196,2039,un,2040,3038,VF,3039,12800
s_360,un,2040,3038,VF,3039,12800,dfb,12801,13624
s_360,VF,3039,12800,dfb,12801,13624,VF,13625,27461
s_360,dfb,12801,13624,VF,13625,27461,CVF,27462,29356
s_360,VF,13625,27461,CVF,27462,29356,VF,29357,35893
s_360,CVF,27462,29356,VF,29357,35893,CVF,35894,48258
s_360,VF,29357,35893,CVF,35894,48258,VF,48259,62265
s_360,CVF,35894,48258,VF,48259,62265,CVF,62266,65705
s_360,VF,48259,62265,CVF,62266,65705,VF,65706,72345
s_360,CVF,62266,65705,VF,65706,72345,CVF,72346,78476
s_360,VF,65706,72345,CVF,72346,78476,VF,78477,80892
s_360,CVF,72346,78476,VF,78477,80892,CVF,80893,92523
s_360,VF,78477,80892,CVF,80893,92523,VF,92524,94304
s_360,CVF,80893,92523,VF,92524,94304,CVF,94305,105800
s_360,VF,92524,94304,CVF,94305,105800,VF,105801,107518
s_360,CVF,94305,105800,VF,105801,107518,CVF,107519,123489
s_360,VF,105801,107518,CVF,107519,123489,VF,123490,124933
s_360,CVF,107519,123489,VF,123490,124933,CVF,124934,137433
s_360,VF,123490,124933,CVF,124934,137433,VF,137434,144412
s_360,CVF,124934,137433,VF,137434,144412,CVF,144413,148125
s_360,VF,137434,144412,CVF,144413,148125,VF,148126,158144
s_360,CVF,144413,148125,VF,148126,158144,dfb,158145,158984
s_360,VF,148126,158144,dfb,158145,158984,VF,158985,160254
s_360,dfb,158145,158984,VF,158985,160254,AS,160255,166279
s_360,VF,158985,160254,AS,160255,166279,PE,166280,169995
s_360,AS,160255,166279,PE,166280,169995,dfb,169996,170834
s_360,PE,166280,169995,dfb,169996,170834,PE,170835,171269
s_360,dfb,169996,170834,PE,170835,171269,CPE,171270,174459
s_360,PE,170835,171269,CPE,171270,174459,PE,174460,177199
s_360,CPE,171270,174459,PE,174460,177199,VF,177200,183428
s_360,PE,174460,177199,VF,177200,183428,CVF,183429,201449
s_360,VF,177200,183428,CVF,183429,201449,VF,201450,202500
s_360,CVF,183429,201449,VF,201450,202500,CVF,202501,226979
s_360,VF,201450,202500,CVF,202501,226979,VF,226980,237575
s_360,CVF,202501,226979,VF,226980,237575,dfb,237576,238414
s_360,VF,226980,237575,dfb,237576,238414,VF,238415,238744
s_360,dfb,237576,238414,VF,238415,238744,PE,238745,250191
s_360,VF,238415,238744,PE,238745,250191,CPE,250192,260732
s_360,PE,238745,250191,CPE,250192,260732,PE,260733,291662
s_360,CPE,250192,260732,PE,260733,291662,CPE,291663,306043
s_360,PE,260733,291662,CPE,291663,306043,CVF,306044,311366
s_360,CPE,291663,306043,CVF,306044,311366,VF,311367,332614
s_360,CVF,306044,311366,VF,311367,332614,CVF,332615,341959
s_360,VF,311367,332614,CVF,332615,341959,VF,341960,343279
s_360,CVF,332615,341959,VF,341960,343279,CVF,343280,345298
s_360,VF,341960,343279,CVF,343280,345298,VF,345299,348795
s_360,CVF,343280,345298,VF,345299,348795,CVF,348796,353580
s_360,VF,345299,348795,CVF,348796,353580,VF,353581,357890
s_360,CVF,348796,353580,VF,353581,357890,CVF,357891,364743
s_360,VF,353581,357890,CVF,357891,364743,VF,364744,367458
s_360,CVF,357891,364743,VF,364744,367458,CVF,367459,376728
s_360,VF,364744,367458,CVF,367459,376728,VF,376729,378013
s_360,CVF,367459,376728,VF,376729,378013,CVF,378014,380506
s_360,VF,376729,378013,CVF,378014,380506,VF,380507,391030
s_360,CVF,378014,380506,VF,380507,391030,dfb,391031,391869
s_360,VF,380507,391030,dfb,391031,391869,VF,391870,403626
s_360,dfb,391031,391869,VF,391870,403626,dfb,403627,404469
s_360,VF,391870,403626,dfb,403627,404469,VF,404470,417261
s_360,dfb,403627,404469,VF,404470,417261,dfb,417262,418104
s_360,VF,404470,417261,dfb,417262,418104,VF,418105,421488
s_360,dfb,417262,418104,VF,418105,421488,CVF,421489,450697
s_360,VF,418105,421488,CVF,421489,450697,VF,450698,452988
s_360,CVF,421489,450697,VF,450698,452988,CVF,452989,473800
s_360,VF,450698,452988,CVF,452989,473800,VF,473801,480013
s_360,CVF,452989,473800,VF,473801,480013,CVF,480014,498502
s_360,VF,473801,480013,CVF,480014,498502,VF,498503,499677
s_360,CVF,480014,498502,VF,498503,499677,CVF,499678,538220
s_360,VF,498503,499677,CVF,499678,538220,VF,538221,541084
s_360,CVF,499678,538220,VF,538221,541084,CVF,541085,549173
s_360,VF,538221,541084,CVF,541085,549173,VF,549174,550123
s_360,CVF,541085,549173,VF,549174,550123,vf,550124,697500
s_360,VF,549174,550123,vf,550124,697500,un,1,7977
s_360,vf,550124,697500,un,1,7977,AS,7978,15705
s_361,un,1,7977,AS,7978,15705,CAS,15706,17508
s_361,AS,7978,15705,CAS,15706,17508,AS,17509,19340
s_361,CAS,15706,17508,AS,17509,19340,CAS,19341,47933
s_361,AS,17509,19340,CAS,19341,47933,AS,47934,50267
s_361,CAS,19341,47933,AS,47934,50267,CAS,50268,86068
s_361,AS,47934,50267,CAS,50268,86068,AS,86069,89341
s_361,CAS,50268,86068,AS,86069,89341,CAS,89342,97791
s_361,AS,86069,89341,CAS,89342,97791,AS,97792,110770
s_361,CAS,89342,97791,AS,97792,110770,CAS,110771,157676
s_361,AS,97792,110770,CAS,110771,157676,AS,157677,159666
s_361,CAS,110771,157676,AS,157677,159666,CAS,159667,184106
s_361,AS,157677,159666,CAS,159667,184106,AS,184107,199031
s_361,CAS,159667,184106,AS,184107,199031,CAS,199032,203119
s_361,AS,184107,199031,CAS,199032,203119,AS,203120,207459
s_361,CAS,199032,203119,AS,203120,207459,CAS,207460,220992
s_361,AS,203120,207459,CAS,207460,220992,AS,220993,224707
s_361,CAS,207460,220992,AS,220993,224707,CAS,224708,242761
s_361,AS,220993,224707,CAS,224708,242761,AS,242762,252108
s_361,CAS,224708,242761,AS,242762,252108,CAS,252109,256723
s_361,AS,242762,252108,CAS,252109,256723,AS,256724,260374
s_361,CAS,252109,256723,AS,256724,260374,CAS,260375,280082
s_361,AS,256724,260374,CAS,260375,280082,AS,280083,292500
s_361,CAS,260375,280082,AS,280083,292500,AS,1,3389
s_361,AS,280083,292500,AS,1,3389,CAS,3390,3427
s_362,AS,1,3389,CAS,3390,3427,AS,3428,7836
s_362,CAS,3390,3427,AS,3428,7836,CAS,7837,9339
s_362,AS,3428,7836,CAS,7837,9339,AS,9340,11584
s_362,CAS,7837,9339,AS,9340,11584,CAS,11585,13281
s_362,AS,9340,11584,CAS,11585,13281,AS,13282,17705
s_362,CAS,11585,13281,AS,13282,17705,CAS,17706,25862
s_362,AS,13282,17705,CAS,17706,25862,AS,25863,28307
s_362,CAS,17706,25862,AS,25863,28307,CAS,28308,34893
s_362,AS,25863,28307,CAS,28308,34893,AS,34894,37552
s_362,CAS,28308,34893,AS,34894,37552,CAS,37553,45831
s_362,AS,34894,37552,CAS,37553,45831,AS,45832,48163
s_362,CAS,37553,45831,AS,45832,48163,CAS,48164,64889
s_362,AS,45832,48163,CAS,48164,64889,AS,64890,67685
s_362,CAS,48164,64889,AS,64890,67685,CAS,67686,76153
s_362,AS,64890,67685,CAS,67686,76153,AS,76154,83235
s_362,CAS,67686,76153,AS,76154,83235,CAS,83236,98524
s_362,AS,76154,83235,CAS,83236,98524,AS,98525,117226
s_362,CAS,83236,98524,AS,98525,117226,CAS,117227,126638
s_362,AS,98525,117226,CAS,117227,126638,AS,126639,138754
s_362,CAS,117227,126638,AS,126639,138754,CAS,138755,155729
s_362,AS,126639,138754,CAS,138755,155729,AS,155730,163841
s_362,CAS,138755,155729,AS,155730,163841,CAS,163842,200858
s_362,AS,155730,163841,CAS,163842,200858,AS,200859,206300
s_362,CAS,163842,200858,AS,200859,206300,CAS,206301,229884
s_362,AS,200859,206300,CAS,206301,229884,AS,229885,240405
s_362,CAS,206301,229884,AS,229885,240405,CAS,240406,246025
s_362,AS,229885,240405,CAS,240406,246025,AS,246026,247584
s_362,CAS,240406,246025,AS,246026,247584,CAS,247585,278522
s_362,AS,246026,247584,CAS,247585,278522,AS,278523,281463
s_362,CAS,247585,278522,AS,278523,281463,CAS,281464,285596
s_362,AS,278523,281463,CAS,281464,285596,AS,285597,296822
s_362,CAS,281464,285596,AS,285597,296822,CAS,296823,306281
s_362,AS,285597,296822,CAS,296823,306281,AS,306282,308005
s_362,CAS,296823,306281,AS,306282,308005,CAS,308006,316725
s_362,AS,306282,308005,CAS,308006,316725,AS,316726,318302
s_362,CAS,308006,316725,AS,316726,318302,CAS,318303,335607
s_362,AS,316726,318302,CAS,318303,335607,AS,335608,342823
s_362,CAS,318303,335607,AS,335608,342823,CAS,342824,352468
s_362,AS,335608,342823,CAS,342824,352468,AS,352469,355231
s_362,CAS,342824,352468,AS,352469,355231,CAS,355232,385513
s_362,AS,352469,355231,CAS,355232,385513,AS,385514,390484
s_362,CAS,355232,385513,AS,385514,390484,CAS,390485,413232
s_362,AS,385514,390484,CAS,390485,413232,AS,413233,425208
s_362,CAS,390485,413232,AS,413233,425208,CAS,425209,476342
s_362,AS,413233,425208,CAS,425209,476342,AS,476343,480633
s_362,CAS,425209,476342,AS,476343,480633,CAS,480634,513488
s_362,AS,476343,480633,CAS,480634,513488,AS,513489,518962
s_362,CAS,480634,513488,AS,513489,518962,CAS,518963,531803
s_362,AS,513489,518962,CAS,518963,531803,AS,531804,576963
s_362,CAS,518963,531803,AS,531804,576963,as,576964,579914
s_362,AS,531804,576963,as,576964,579914,AS,579915,589333
s_362,as,576964,579914,AS,579915,589333,as,589334,598415
s_362,AS,579915,589333,as,589334,598415,cas,598416,598480
s_362,as,589334,598415,cas,598416,598480,as,598481,632500
s_362,cas,598416,598480,as,598481,632500,un,1,6836
s_362,as,598481,632500,un,1,6836,VF,6837,15125
s_363,un,1,6836,VF,6837,15125,dfb,15126,15949
s_363,VF,6837,15125,dfb,15126,15949,VF,15950,17081
s_363,dfb,15126,15949,VF,15950,17081,AS,17082,25091
s_363,VF,15950,17081,AS,17082,25091,CAS,25092,29242
s_363,AS,17082,25091,CAS,25092,29242,AS,29243,32165
s_363,CAS,25092,29242,AS,29243,32165,CAS,32166,36179
s_363,AS,29243,32165,CAS,32166,36179,AS,36180,36952
s_363,CAS,32166,36179,AS,36180,36952,PE,36953,37810
s_363,AS,36180,36952,PE,36953,37810,CPE,37811,41800
s_363,PE,36953,37810,CPE,37811,41800,PE,41801,43941
s_363,CPE,37811,41800,PE,41801,43941,CPE,43942,47882
s_363,PE,41801,43941,CPE,43942,47882,PE,47883,50556
s_363,CPE,43942,47882,PE,47883,50556,CPE,50557,50990
s_363,PE,47883,50556,CPE,50557,50990,CVF,50991,54598
s_363,CPE,50557,50990,CVF,50991,54598,VF,54599,56778
s_363,CVF,50991,54598,VF,54599,56778,CVF,56779,60841
s_363,VF,54599,56778,CVF,56779,60841,VF,60842,63156
s_363,CVF,56779,60841,VF,60842,63156,CVF,63157,67382
s_363,VF,60842,63156,CVF,63157,67382,VF,67383,69623
s_363,CVF,63157,67382,VF,67383,69623,CVF,69624,73587
s_363,VF,67383,69623,CVF,69624,73587,VF,73588,75235
s_363,CVF,69624,73587,VF,73588,75235,CVF,75236,79216
s_363,VF,73588,75235,CVF,75236,79216,VF,79217,83480
s_363,CVF,75236,79216,VF,79217,83480,PE,83481,115443
s_363,VF,79217,83480,PE,83481,115443,CPE,115444,124907
s_363,PE,83481,115443,CPE,115444,124907,PE,124908,126545
s_363,CPE,115444,124907,PE,124908,126545,CPE,126546,130916
s_363,PE,124908,126545,CPE,126546,130916,CAS,130917,130974
s_363,CPE,126546,130916,CAS,130917,130974,AS,130975,132800
s_363,CAS,130917,130974,AS,130975,132800,CAS,132801,137125
s_363,AS,130975,132800,CAS,132801,137125,AS,137126,138668
s_363,CAS,132801,137125,AS,137126,138668,CAS,138669,143114
s_363,AS,137126,138668,CAS,138669,143114,AS,143115,144971
s_363,CAS,138669,143114,AS,143115,144971,CAS,144972,169112
s_363,AS,143115,144971,CAS,144972,169112,AS,169113,173350
s_363,CAS,144972,169112,AS,169113,173350,CAS,173351,177575
s_363,AS,169113,173350,CAS,173351,177575,AS,177576,179658
s_363,CAS,173351,177575,AS,177576,179658,CAS,179659,183839
s_363,AS,177576,179658,CAS,179659,183839,AS,183840,185758
s_363,CAS,179659,183839,AS,183840,185758,CAS,185759,189823
s_363,AS,183840,185758,CAS,185759,189823,AS,189824,191649
s_363,CAS,185759,189823,AS,189824,191649,CAS,191650,195655
s_363,AS,189824,191649,CAS,191650,195655,AS,195656,197366
s_363,CAS,191650,195655,AS,195656,197366,CAS,197367,200540
s_363,AS,195656,197366,CAS,197367,200540,AS,200541,208270
s_363,CAS,197367,200540,AS,200541,208270,CAS,208271,213331
s_363,AS,200541,208270,CAS,208271,213331,AS,213332,218073
s_363,CAS,208271,213331,AS,213332,218073,CAS,218074,222690
s_363,AS,213332,218073,CAS,218074,222690,AS,222691,224675
s_363,CAS,218074,222690,AS,222691,224675,CAS,224676,228885
s_363,AS,222691,224675,CAS,224676,228885,AS,228886,231215
s_363,CAS,224676,228885,AS,228886,231215,CAS,231216,235284
s_363,AS,228886,231215,CAS,231216,235284,AS,235285,238372
s_363,CAS,231216,235284,AS,235285,238372,CAS,238373,247522
s_363,AS,235285,238372,CAS,238373,247522,AS,247523,249904
s_363,CAS,238373,247522,AS,247523,249904,CAS,249905,284063
s_363,AS,247523,249904,CAS,249905,284063,AS,284064,286173
s_363,CAS,249905,284063,AS,284064,286173,CAS,286174,303692
s_363,AS,284064,286173,CAS,286174,303692,AS,303693,312990
s_363,CAS,286174,303692,AS,303693,312990,CAS,312991,313055
s_363,AS,303693,312990,CAS,312991,313055,AS,313056,314910
s_363,CAS,312991,313055,AS,313056,314910,CAS,314911,354282
s_363,AS,313056,314910,CAS,314911,354282,AS,354283,357213
s_363,CAS,314911,354282,AS,354283,357213,CAS,357214,391688
s_363,AS,354283,357213,CAS,357214,391688,AS,391689,394104
s_363,CAS,357214,391688,AS,391689,394104,CAS,394105,400548
s_363,AS,391689,394104,CAS,394105,400548,AS,400549,402683
s_363,CAS,394105,400548,AS,400549,402683,CAS,402684,406065
s_363,AS,400549,402683,CAS,402684,406065,AS,406066,415163
s_363,CAS,402684,406065,AS,406066,415163,CAS,415164,455744
s_363,AS,406066,415163,CAS,415164,455744,AS,455745,457476
s_363,CAS,415164,455744,AS,455745,457476,CAS,457477,461478
s_363,AS,455745,457476,CAS,457477,461478,AS,461479,463553
s_363,CAS,457477,461478,AS,461479,463553,CAS,463554,465099
s_363,AS,461479,463553,CAS,463554,465099,AS,465100,478285
s_363,CAS,463554,465099,AS,465100,478285,CAS,478286,481931
s_363,AS,465100,478285,CAS,478286,481931,AS,481932,486767
s_363,CAS,478286,481931,AS,481932,486767,CAS,486768,493211
s_363,AS,481932,486767,CAS,486768,493211,AS,493212,496987
s_363,CAS,486768,493211,AS,493212,496987,CAS,496988,502870
s_363,AS,493212,496987,CAS,496988,502870,AS,502871,512694
s_363,CAS,496988,502870,AS,502871,512694,CAS,512695,514207
s_363,AS,502871,512694,CAS,512695,514207,AS,514208,521026
s_363,CAS,512695,514207,AS,514208,521026,CAS,521027,529532
s_363,AS,514208,521026,CAS,521027,529532,AS,529533,532083
s_363,CAS,521027,529532,AS,529533,532083,CAS,532084,534009
s_363,AS,529533,532083,CAS,532084,534009,AS,534010,537341
s_363,CAS,532084,534009,AS,534010,537341,CAS,537342,539129
s_363,AS,534010,537341,CAS,537342,539129,AS,539130,542586
s_363,CAS,537342,539129,AS,539130,542586,CAS,542587,545646
s_363,AS,539130,542586,CAS,542587,545646,AS,545647,550438
s_363,CAS,542587,545646,AS,545647,550438,as,550439,550546
s_363,AS,545647,550438,as,550439,550546,cas,550547,554757
s_363,as,550439,550546,cas,550547,554757,as,554758,596009
s_363,cas,550547,554757,as,554758,596009,cas,596010,596636
s_363,as,554758,596009,cas,596010,596636,as,596637,598064
s_363,cas,596010,596636,as,596637,598064,AS,598065,601559
s_363,as,596637,598064,AS,598065,601559,CAS,601560,604848
s_363,AS,598065,601559,CAS,601560,604848,AS,604849,607975
s_363,CAS,601560,604848,AS,604849,607975,CAS,607976,609751
s_363,AS,604849,607975,CAS,607976,609751,AS,609752,612649
s_363,CAS,607976,609751,AS,609752,612649,CAS,612650,623637
s_363,AS,609752,612649,CAS,612650,623637,AS,623638,625374
s_363,CAS,612650,623637,AS,623638,625374,CAS,625375,633316
s_363,AS,623638,625374,CAS,625375,633316,AS,633317,636916
s_363,CAS,625375,633316,AS,633317,636916,CAS,636917,637034
s_363,AS,633317,636916,CAS,636917,637034,AS,637035,645130
